

*******************************************************************************
Ephemeris / WWW_USER Tue Apr 28 15:02:35 2026 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: Earth (399)                     {source: DE441}
Center body name: Solar System Barycenter (0)     {source: DE441}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2021-Dec-25 13:01:09.1840 TDB
Stop  time      : A.D. 2022-May-21 00:00:00.0000 TDB
Step-size       : 15 minutes
*******************************************************************************
Center geodetic : 0.0, 0.0, 0.0                   {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.0, 0.0, 0.0                   {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : (undefined)
Output units    : KM-S
Calendar mode   : Mixed Julian/Gregorian
Output type     : GEOMETRIC cartesian states
Output format   : 2 (position and velocity)
Reference frame : Ecliptic of J2000.0
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
**************************************************************************************************************************************************************************************************
$$SOE
2459574.438300741, A.D. 2021-Dec-25 22:31:09.1840, -1.167857110795069E+07,  1.472703763730124E+08,  1.828939392812550E+04, -3.020289381821626E+01, -2.221296109722453E+00,  8.888388904159106E-04,
2459574.448717407, A.D. 2021-Dec-25 22:46:09.1840, -1.170575354967660E+07,  1.472683747319940E+08,  1.829019514799863E+04, -3.020253207273388E+01, -2.226795042180739E+00,  8.916495236804822E-04,
2459574.459134074, A.D. 2021-Dec-25 23:01:09.1840, -1.173293566538168E+07,  1.472663681419368E+08,  1.829099889684469E+04, -3.020216932747073E+01, -2.232293973644340E+00,  8.944587633480383E-04,
2459574.469550741, A.D. 2021-Dec-25 23:16:09.1840, -1.176011745416608E+07,  1.472643566028418E+08,  1.829180517335236E+04, -3.020180558229824E+01, -2.237792903997828E+00,  8.972665946658243E-04,
2459574.479967407, A.D. 2021-Dec-25 23:31:09.1840, -1.178729891512981E+07,  1.472623401147100E+08,  1.829261397627741E+04, -3.020144083708753E+01, -2.243291833125576E+00,  9.000730028649873E-04,
2459574.490384074, A.D. 2021-Dec-25 23:46:09.1840, -1.181448004737278E+07,  1.472603186775426E+08,  1.829342530433089E+04, -3.020107509170946E+01, -2.248790760911755E+00,  9.028779731604653E-04,
2459574.500800741, A.D. 2021-Dec-26 00:01:09.1840, -1.184166084999480E+07,  1.472582922913408E+08,  1.829423915618658E+04, -3.020070834603461E+01, -2.254289687240338E+00,  9.056814907518751E-04,
2459574.511217407, A.D. 2021-Dec-26 00:16:09.1840, -1.186884132209552E+07,  1.472562609561060E+08,  1.829505553057045E+04, -3.020034059993329E+01, -2.259788611995091E+00,  9.084835408236236E-04,
2459574.521634074, A.D. 2021-Dec-26 00:31:09.1840, -1.189602146277451E+07,  1.472542246718397E+08,  1.829587442611903E+04, -3.019997185327554E+01, -2.265287535059585E+00,  9.112841085445744E-04,
2459574.532050741, A.D. 2021-Dec-26 00:46:09.1840, -1.192320127113121E+07,  1.472521834385434E+08,  1.829669584152848E+04, -3.019960210593110E+01, -2.270786456317178E+00,  9.140831790666049E-04,
2459574.542467407, A.D. 2021-Dec-26 01:01:09.1840, -1.195038074626494E+07,  1.472501372562189E+08,  1.829751977539808E+04, -3.019923135776944E+01, -2.276285375651029E+00,  9.168807375273813E-04,
2459574.552884074, A.D. 2021-Dec-26 01:16:09.1840, -1.197755988727491E+07,  1.472480861248679E+08,  1.829834622639418E+04, -3.019885960865976E+01, -2.281784292944087E+00,  9.196767690486940E-04,
2459574.563300741, A.D. 2021-Dec-26 01:31:09.1840, -1.200473869326020E+07,  1.472460300444922E+08,  1.829917519311607E+04, -3.019848685847099E+01, -2.287283208079096E+00,  9.224712587361239E-04,
2459574.573717407, A.D. 2021-Dec-26 01:46:09.1840, -1.203191716331979E+07,  1.472439690150940E+08,  1.830000667417794E+04, -3.019811310707176E+01, -2.292782120938590E+00,  9.252641916807081E-04,
2459574.584134074, A.D. 2021-Dec-26 02:01:09.1840, -1.205909529655253E+07,  1.472419030366753E+08,  1.830084066818655E+04, -3.019773835433041E+01, -2.298281031404893E+00,  9.280555529572743E-04,
2459574.594550741, A.D. 2021-Dec-26 02:16:09.1840, -1.208627309205714E+07,  1.472398321092383E+08,  1.830167717370391E+04, -3.019736260011506E+01, -2.303779939360120E+00,  9.308453276248851E-04,
2459574.604967407, A.D. 2021-Dec-26 02:31:09.1840, -1.211345054893225E+07,  1.472377562327852E+08,  1.830251618929952E+04, -3.019698584429348E+01, -2.309278844686170E+00,  9.336335007279484E-04,
2459574.615384074, A.D. 2021-Dec-26 02:46:09.1840, -1.214062766627635E+07,  1.472356754073186E+08,  1.830335771352798E+04, -3.019660808673320E+01, -2.314777747264734E+00,  9.364200572954395E-04,
2459574.625800741, A.D. 2021-Dec-26 03:01:09.1840, -1.216780444318781E+07,  1.472335896328410E+08,  1.830420174489915E+04, -3.019622932730146E+01, -2.320276646977287E+00,  9.392049823400139E-04,
2459574.636217407, A.D. 2021-Dec-26 03:16:09.1840, -1.219498087876489E+07,  1.472314989093550E+08,  1.830504828199744E+04, -3.019584956586520E+01, -2.325775543705084E+00,  9.419882608596719E-04,
2459574.646634074, A.D. 2021-Dec-26 03:31:09.1840, -1.222215697210573E+07,  1.472294032368633E+08,  1.830589732328057E+04, -3.019546880229113E+01, -2.331274437329171E+00,  9.447698778368707E-04,
