

*******************************************************************************
Ephemeris / WWW_USER Tue Apr 28 15:00:56 2026 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: James Webb Space Telescope (spacecraft) (-170) {source: JWST_merged}
Center body name: Solar System Barycenter (0)     {source: DE441}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2021-Dec-25 13:01:09.1840 TDB
Stop  time      : A.D. 2022-May-21 00:00:00.0000 TDB
Step-size       : 15 minutes
*******************************************************************************
Center geodetic : 0.0, 0.0, 0.0                   {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.0, 0.0, 0.0                   {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : (undefined)
Output units    : KM-S
Calendar mode   : Mixed Julian/Gregorian
Output type     : GEOMETRIC cartesian states
Output format   : 2 (position and velocity)
Reference frame : Ecliptic of J2000.0
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
**************************************************************************************************************************************************************************************************
$$SOE
2459621.344550741, A.D. 2022-Feb-10 20:16:09.1840, -1.178435690592089E+08,  9.315757259176257E+07, -2.563384505451471E+05, -1.911359915660057E+01, -2.356871883602660E+01,  1.353450475584363E-01,
2459621.354967407, A.D. 2022-Feb-10 20:31:09.1840, -1.178607693729750E+08,  9.313635916966219E+07, -2.562166215725541E+05, -1.910932021606521E+01, -2.357221902889286E+01,  1.353860130345179E-01,
2459621.365384074, A.D. 2022-Feb-10 20:46:09.1840, -1.178779658354167E+08,  9.311514259774373E+07, -2.560947557389960E+05, -1.910504065780849E+01, -2.357571843168293E+01,  1.354269609485925E-01,
2459621.375800741, A.D. 2022-Feb-10 21:01:09.1840, -1.178951584459781E+08,  9.309392287671831E+07, -2.559728530602753E+05, -1.910076048194825E+01, -2.357921704432577E+01,  1.354678913039784E-01,
2459621.386217407, A.D. 2022-Feb-10 21:16:09.1840, -1.179123472041032E+08,  9.307270000729710E+07, -2.558509135522544E+05, -1.909647968840082E+01, -2.358271486688106E+01,  1.355088035927583E-01,
2459621.396634074, A.D. 2022-Feb-10 21:31:09.1840, -1.179295321092287E+08,  9.305147399018539E+07, -2.557289372393489E+05, -1.909219825360504E+01, -2.358621191739917E+01,  1.355496762462991E-01,
2459621.407050741, A.D. 2022-Feb-10 21:46:09.1840, -1.179467131607751E+08,  9.303024482607585E+07, -2.556069241542146E+05, -1.908791618636440E+01, -2.358970818959495E+01,  1.355905240621027E-01,
2459621.417467407, A.D. 2022-Feb-10 22:01:09.1840, -1.179638903581833E+08,  9.300901251567699E+07, -2.554848743140101E+05, -1.908363350202336E+01, -2.359320367137689E+01,  1.356313543397416E-01,
2459621.427884074, A.D. 2022-Feb-10 22:16:09.1840, -1.179810637008979E+08,  9.298777705970025E+07, -2.553627877345160E+05, -1.907935020073938E+01, -2.359669836263951E+01,  1.356721670815482E-01,
2459621.438300741, A.D. 2022-Feb-10 22:31:09.1840, -1.179982331883637E+08,  9.296653845885715E+07, -2.552406644315347E+05, -1.907506628266852E+01, -2.360019226325183E+01,  1.357129622749458E-01,
2459621.448717407, A.D. 2022-Feb-10 22:46:09.1840, -1.180153988200259E+08,  9.294529671385926E+07, -2.551185044208318E+05, -1.907078174796638E+01, -2.360368537313992E+01,  1.357537399284627E-01,
2459621.459134074, A.D. 2022-Feb-10 23:01:09.1840, -1.180325605953294E+08,  9.292405182541835E+07, -2.549963077182099E+05, -1.906649659677626E+01, -2.360717769218757E+01,  1.357945000369085E-01,
2459621.469550741, A.D. 2022-Feb-10 23:16:09.1840, -1.180497185137195E+08,  9.290280379424620E+07, -2.548740743394569E+05, -1.906221082923119E+01, -2.361066922028909E+01,  1.358352425912877E-01,
2459621.479967407, A.D. 2022-Feb-10 23:31:09.1840, -1.180668725746414E+08,  9.288155262105472E+07, -2.547518043004051E+05, -1.905792444546837E+01, -2.361415995736316E+01,  1.358759675988015E-01,
2459621.490384074, A.D. 2022-Feb-10 23:46:09.1840, -1.180840227775407E+08,  9.286029830655579E+07, -2.546294976167902E+05, -1.905363744565655E+01, -2.361764990330876E+01,  1.359166750593843E-01,
2459621.500800741, A.D. 2022-Feb-11 00:01:09.1840, -1.181011691218705E+08,  9.283904085145864E+07, -2.545071543031558E+05, -1.904934982995338E+01, -2.362113905802708E+01,  1.359573649686681E-01,
2459621.511217407, A.D. 2022-Feb-11 00:16:09.1840, -1.181183116070626E+08,  9.281778025648050E+07, -2.543847743775025E+05, -1.904506160207572E+01, -2.362462742444539E+01,  1.359980380504080E-01,
2459621.521634074, A.D. 2022-Feb-11 00:31:09.1840, -1.181354502325750E+08,  9.279651652232653E+07, -2.542623578533977E+05, -1.904077276238670E+01, -2.362811500290572E+01,  1.360386946534522E-01,
2459621.532050741, A.D. 2022-Feb-11 00:46:09.1840, -1.181525849978547E+08,  9.277524964970811E+07, -2.541399047463462E+05, -1.903648330721283E+01, -2.363160178983633E+01,  1.360793336948927E-01,
2459621.542467407, A.D. 2022-Feb-11 01:01:09.1840, -1.181697159023478E+08,  9.275397963933763E+07, -2.540174150721356E+05, -1.903219323667920E+01, -2.363508778516645E+01,  1.361199551792822E-01,
2459621.552884074, A.D. 2022-Feb-11 01:16:09.1840, -1.181868429455006E+08,  9.273270649192762E+07, -2.538948888465539E+05, -1.902790255092975E+01, -2.363857298880607E+01,  1.361605591089052E-01,
2459621.563300741, A.D. 2022-Feb-11 01:31:09.1840, -1.182039661267595E+08,  9.271143020819053E+07, -2.537723260854110E+05, -1.902361125010679E+01, -2.364205740066895E+01,  1.362011454842733E-01,
2459621.573717407, A.D. 2022-Feb-11 01:46:09.1840, -1.182210854455708E+08,  9.269015078883919E+07, -2.536497268045321E+05, -1.901931933438188E+01, -2.364554102059661E+01,  1.362417142861236E-01,
2459621.584134074, A.D. 2022-Feb-11 02:01:09.1840, -1.182382009013814E+08,  9.266886823458624E+07, -2.535270910197124E+05, -1.901502680390957E+01, -2.364902384850095E+01,  1.362822655207943E-01,
2459621.594550741, A.D. 2022-Feb-11 02:16:09.1840, -1.182553124936379E+08,  9.264758254614453E+07, -2.534044187467471E+05, -1.901073365870172E+01, -2.365250588443708E+01,  1.363227992161153E-01,
2459621.604967407, A.D. 2022-Feb-11 02:31:09.1840, -1.182724202217872E+08,  9.262629372422697E+07, -2.532817100014389E+05, -1.900643989904325E+01, -2.365598712814980E+01,  1.363633153447186E-01,
2459621.615384074, A.D. 2022-Feb-11 02:46:09.1840, -1.182895240852764E+08,  9.260500176954660E+07, -2.531589647996277E+05, -1.900214552508851E+01, -2.365946757950124E+01,  1.364038138884514E-01,
2459621.625800741, A.D. 2022-Feb-11 03:01:09.1840, -1.183066240835527E+08,  9.258370668281657E+07, -2.530361831571087E+05, -1.899785053696842E+01, -2.366294723845412E+01,  1.364442948616471E-01,
2459621.636217407, A.D. 2022-Feb-11 03:16:09.1840, -1.183237202160633E+08,  9.256240846475008E+07, -2.529133650897071E+05, -1.899355493477686E+01, -2.366642610492165E+01,  1.364847582630766E-01,
2459621.646634074, A.D. 2022-Feb-11 03:31:09.1840, -1.183408124822557E+08,  9.254110711606038E+07, -2.527905106132329E+05, -1.898925871868737E+01, -2.366990417883615E+01,  1.365252041062703E-01,
2459621.657050741, A.D. 2022-Feb-11 03:46:09.1840, -1.183579008815773E+08,  9.251980263746081E+07, -2.526676197434776E+05, -1.898496188872856E+01, -2.367338146018479E+01,  1.365656324026077E-01,
2459621.667467407, A.D. 2022-Feb-11 04:01:09.1840, -1.183749854134760E+08,  9.249849502966486E+07, -2.525446924962848E+05, -1.898066444541996E+01, -2.367685794840887E+01,  1.366060430357603E-01,
2459621.677884074, A.D. 2022-Feb-11 04:16:09.1840, -1.183920660773996E+08,  9.247718429338630E+07, -2.524217288875133E+05, -1.897636638863943E+01, -2.368033364378309E+01,  1.366464361064423E-01,
2459621.688300741, A.D. 2022-Feb-11 04:31:09.1840, -1.184091428727961E+08,  9.245587042933868E+07, -2.522987289329693E+05, -1.897206771853644E+01, -2.368380854616464E+01,  1.366868115927389E-01,
2459621.698717407, A.D. 2022-Feb-11 04:46:09.1840, -1.184262157991136E+08,  9.243455343823579E+07, -2.521756926484779E+05, -1.896776843527608E+01, -2.368728265545747E+01,  1.367271694978793E-01,
2459621.709134074, A.D. 2022-Feb-11 05:01:09.1840, -1.184432848558003E+08,  9.241323332079144E+07, -2.520526200498752E+05, -1.896346853900330E+01, -2.369075597156304E+01,  1.367675098273082E-01,
2459621.719550741, A.D. 2022-Feb-11 05:16:09.1840, -1.184603500423045E+08,  9.239191007771958E+07, -2.519295111530051E+05, -1.895916802988024E+01, -2.369422849434024E+01,  1.368078325511100E-01,
2459621.729967407, A.D. 2022-Feb-11 05:31:09.1840, -1.184774113580748E+08,  9.237058370973419E+07, -2.518063659736589E+05, -1.895486690801717E+01, -2.369770022376055E+01,  1.368481376998023E-01,
2459621.740384074, A.D. 2022-Feb-11 05:46:09.1840, -1.184944688025598E+08,  9.234925421754935E+07, -2.516831845276915E+05, -1.895056517356404E+01, -2.370117115969377E+01,  1.368884252550089E-01,
2459621.750800741, A.D. 2022-Feb-11 06:01:09.1840, -1.185115223752081E+08,  9.232792160187928E+07, -2.515599668309204E+05, -1.894626282666535E+01, -2.370464130206036E+01,  1.369286952189981E-01,
2459621.761217407, A.D. 2022-Feb-11 06:16:09.1840, -1.185285720754687E+08,  9.230658586343817E+07, -2.514367128991820E+05, -1.894195986744672E+01, -2.370811065078156E+01,  1.369689476012539E-01,
2459621.771634074, A.D. 2022-Feb-11 06:31:09.1840, -1.185456179027905E+08,  9.228524700294039E+07, -2.513134227483012E+05, -1.893765629606326E+01, -2.371157920577601E+01,  1.370091823982680E-01,
2459621.782050741, A.D. 2022-Feb-11 06:46:09.1840, -1.185626598566226E+08,  9.226390502110025E+07, -2.511900963940956E+05, -1.893335211264992E+01, -2.371504696693289E+01,  1.370493996050879E-01,
2459621.792467407, A.D. 2022-Feb-11 07:01:09.1840, -1.185796979364143E+08,  9.224255991863236E+07, -2.510667338524200E+05, -1.892904731733514E+01, -2.371851393417710E+01,  1.370895992248400E-01,
2459621.802884074, A.D. 2022-Feb-11 07:16:09.1840, -1.185967321416149E+08,  9.222121169625121E+07, -2.509433351390995E+05, -1.892474191029658E+01, -2.372198010737234E+01,  1.371297812508985E-01,
2459621.813300741, A.D. 2022-Feb-11 07:31:09.1840, -1.186137624716740E+08,  9.219986035467157E+07, -2.508199002699517E+05, -1.892043589167205E+01, -2.372544548642284E+01,  1.371699456767868E-01,
2459621.823717407, A.D. 2022-Feb-11 07:46:09.1840, -1.186307889260411E+08,  9.217850589460811E+07, -2.506964292608388E+05, -1.891612926159689E+01, -2.372891007124576E+01,  1.372100925043931E-01,
2459621.834134074, A.D. 2022-Feb-11 08:01:09.1840, -1.186478115041661E+08,  9.215714831677574E+07, -2.505729221275672E+05, -1.891182202024046E+01, -2.373237386173926E+01,  1.372502217395386E-01,
2459621.844550741, A.D. 2022-Feb-11 08:16:09.1840, -1.186648302054989E+08,  9.213578762188941E+07, -2.504493788860105E+05, -1.890751416772929E+01, -2.373583685778420E+01,  1.372903333643158E-01,
2459621.854967407, A.D. 2022-Feb-11 08:31:09.1840, -1.186818450294894E+08,  9.211442381066415E+07, -2.503257995520085E+05, -1.890320570425306E+01, -2.373929905927933E+01,  1.373304273857556E-01,
2459621.865384074, A.D. 2022-Feb-11 08:46:09.1840, -1.186988559755879E+08,  9.209305688381512E+07, -2.502021841414087E+05, -1.889889662994247E+01, -2.374276046611425E+01,  1.373705037891302E-01,
2459621.875800741, A.D. 2022-Feb-11 09:01:09.1840, -1.187158630432448E+08,  9.207168684205753E+07, -2.500785326700434E+05, -1.889458694490881E+01, -2.374622107823265E+01,  1.374105625951305E-01,
2459621.886217407, A.D. 2022-Feb-11 09:16:09.1840, -1.187328662319102E+08,  9.205031368610670E+07, -2.499548451537900E+05, -1.889027664930481E+01, -2.374968089552881E+01,  1.374506037832894E-01,
2459621.896634074, A.D. 2022-Feb-11 09:31:09.1840, -1.187498655410350E+08,  9.202893741667794E+07, -2.498311216084622E+05, -1.888596574328152E+01, -2.375313991791241E+01,  1.374906273662564E-01,
2459621.907050741, A.D. 2022-Feb-11 09:46:09.1840, -1.187668609700698E+08,  9.200755803448682E+07, -2.497073620499335E+05, -1.888165422699324E+01, -2.375659814526615E+01,  1.375306333334851E-01,
2459621.917467407, A.D. 2022-Feb-11 10:01:09.1840, -1.187838525184652E+08,  9.198617554024883E+07, -2.495835664940625E+05, -1.887734210057468E+01, -2.376005557750359E+01,  1.375706216836559E-01,
2459621.927884074, A.D. 2022-Feb-11 10:16:09.1840, -1.188008401856725E+08,  9.196478993467969E+07, -2.494597349566817E+05, -1.887302936430036E+01, -2.376351221436411E+01,  1.376105923948092E-01,
2459621.938300741, A.D. 2022-Feb-11 10:31:09.1840, -1.188178239711426E+08,  9.194340121849519E+07, -2.493358674536869E+05, -1.886871601808209E+01, -2.376696805605997E+01,  1.376505455144219E-01,
2459621.948717407, A.D. 2022-Feb-11 10:46:09.1840, -1.188348038743268E+08,  9.192200939241108E+07, -2.492119640008919E+05, -1.886440206212069E+01, -2.377042310241542E+01,  1.376904810278425E-01,
2459621.959134074, A.D. 2022-Feb-11 11:01:09.1840, -1.188517798946762E+08,  9.190061445714314E+07, -2.490880246141478E+05, -1.886008749657740E+01, -2.377387735332851E+01,  1.377303989281593E-01,
2459621.969550741, A.D. 2022-Feb-11 11:16:09.1840, -1.188687520316425E+08,  9.187921641340739E+07, -2.489640493093170E+05, -1.885577232170240E+01, -2.377733080853801E+01,  1.377702991808487E-01,
2459621.979967407, A.D. 2022-Feb-11 11:31:09.1840, -1.188857202846772E+08,  9.185781526192006E+07, -2.488400381023064E+05, -1.885145653762810E+01, -2.378078346798016E+01,  1.378101817982387E-01,
2459621.990384074, A.D. 2022-Feb-11 11:46:09.1840, -1.189026846532322E+08,  9.183641100339733E+07, -2.487159910089634E+05, -1.884714014446242E+01, -2.378423533158545E+01,  1.378500467741208E-01,
2459622.000800741, A.D. 2022-Feb-11 12:01:09.1840, -1.189196451367592E+08,  9.181500363855544E+07, -2.485919080451578E+05, -1.884282314225770E+01, -2.378768639943192E+01,  1.378898941443900E-01,
2459622.011217407, A.D. 2022-Feb-11 12:16:09.1840, -1.189366017347102E+08,  9.179359316811058E+07, -2.484677892267257E+05, -1.883850553113210E+01, -2.379113667138655E+01,  1.379297238964732E-01,
2459622.021634074, A.D. 2022-Feb-11 12:31:09.1840, -1.189535544465373E+08,  9.177217959277916E+07, -2.483436345695518E+05, -1.883418731129485E+01, -2.379458614734961E+01,  1.379695360354276E-01,
2459622.032050741, A.D. 2022-Feb-11 12:46:09.1840, -1.189705032716927E+08,  9.175076291327760E+07, -2.482194440894723E+05, -1.882986848289505E+01, -2.379803482715224E+01,  1.380093305391306E-01,
2459622.042467407, A.D. 2022-Feb-11 13:01:09.1840, -1.189874482096287E+08,  9.172934313032252E+07, -2.480952178023644E+05, -1.882554904609157E+01, -2.380148271071660E+01,  1.380491074115042E-01,
2459622.052884074, A.D. 2022-Feb-11 13:16:09.1840, -1.190043892597978E+08,  9.170792024463058E+07, -2.479709557241090E+05, -1.882122900102240E+01, -2.380492979792475E+01,  1.380888666395510E-01,
2459622.063300741, A.D. 2022-Feb-11 13:31:09.1840, -1.190213264216528E+08,  9.168649425691843E+07, -2.478466578705497E+05, -1.881690834780183E+01, -2.380837608876217E+01,  1.381286082473423E-01,
2459622.073717407, A.D. 2022-Feb-11 13:46:09.1840, -1.190382596946462E+08,  9.166506516790298E+07, -2.477223242575787E+05, -1.881258708660525E+01, -2.381182158308589E+01,  1.381683322203138E-01,
2459622.084134074, A.D. 2022-Feb-11 14:01:09.1840, -1.190551890782310E+08,  9.164363297830109E+07, -2.475979549010620E+05, -1.880826521755894E+01, -2.381526628082049E+01,  1.382080385605970E-01,
2459622.094550741, A.D. 2022-Feb-11 14:16:09.1840, -1.190721145718603E+08,  9.162219768882960E+07, -2.474735498168059E+05, -1.880394274155197E+01, -2.381871018237207E+01,  1.382477275552976E-01,
2459622.104967407, A.D. 2022-Feb-11 14:31:09.1840, -1.190890361749884E+08,  9.160075930020486E+07, -2.473491090202369E+05, -1.879961965888570E+01, -2.382215328775167E+01,  1.382873992702010E-01,
2459622.115384074, A.D. 2022-Feb-11 14:46:09.1840, -1.191059538870688E+08,  9.157931781314380E+07, -2.472246325271502E+05, -1.879529596884844E+01, -2.382559559622284E+01,  1.383270533462344E-01,
2459622.125800741, A.D. 2022-Feb-11 15:01:09.1840, -1.191228677075548E+08,  9.155787322836384E+07, -2.471001203534454E+05, -1.879097167158050E+01, -2.382903710764705E+01,  1.383666897655491E-01,
2459622.136217407, A.D. 2022-Feb-11 15:16:09.1840, -1.191397776359002E+08,  9.153642554658227E+07, -2.469755725150034E+05, -1.878664676725986E+01, -2.383247782189060E+01,  1.384063085152274E-01,
2459622.146634074, A.D. 2022-Feb-11 15:31:09.1840, -1.191566836715586E+08,  9.151497476851662E+07, -2.468509890276976E+05, -1.878232125603024E+01, -2.383591773888718E+01,  1.384459096049344E-01,
2459622.157050741, A.D. 2022-Feb-11 15:46:09.1840, -1.191735858139837E+08,  9.149352089488448E+07, -2.467263699074723E+05, -1.877799513807049E+01, -2.383935685846307E+01,  1.384854930155264E-01,
2459622.167467407, A.D. 2022-Feb-11 16:01:09.1840, -1.191904840626297E+08,  9.147206392640352E+07, -2.466017151702158E+05, -1.877366841338835E+01, -2.384279518074430E+01,  1.385250587808127E-01,
2459622.177884074, A.D. 2022-Feb-11 16:16:09.1840, -1.192073784169505E+08,  9.145060386379126E+07, -2.464770248317942E+05, -1.876934108205075E+01, -2.384623270569452E+01,  1.385646068978055E-01,
2459622.188300741, A.D. 2022-Feb-11 16:31:09.1840, -1.192242688764003E+08,  9.142914070776561E+07, -2.463522989081256E+05, -1.876501314482148E+01, -2.384966943241835E+01,  1.386041372543616E-01,
2459622.198717407, A.D. 2022-Feb-11 16:46:09.1840, -1.192411554404341E+08,  9.140767445904525E+07, -2.462275374152437E+05, -1.876068460192941E+01, -2.385310536066837E+01,  1.386436498253687E-01,
2459622.209134074, A.D. 2022-Feb-11 17:01:09.1840, -1.192580381085065E+08,  9.138620511834849E+07, -2.461027403690889E+05, -1.875635545296258E+01, -2.385654049114461E+01,  1.386831447249826E-01,
2459622.219550741, A.D. 2022-Feb-11 17:16:09.1840, -1.192749168800722E+08,  9.136473268639329E+07, -2.459779077855684E+05, -1.875202569805253E+01, -2.385997482374846E+01,  1.387226219588023E-01,
2459622.229967407, A.D. 2022-Feb-11 17:31:09.1840, -1.192917917545858E+08,  9.134325716389766E+07, -2.458530396805517E+05, -1.874769533688885E+01, -2.386340835899261E+01,  1.387620816033515E-01,
2459622.240384074, A.D. 2022-Feb-11 17:46:09.1840, -1.193086627315015E+08,  9.132177855157919E+07, -2.457281360698417E+05, -1.874336436983590E+01, -2.386684109651081E+01,  1.388015236366300E-01,
2459622.250800741, A.D. 2022-Feb-11 18:01:09.1840, -1.193255298102745E+08,  9.130029685015605E+07, -2.456031969693489E+05, -1.873903279720579E+01, -2.387027303596376E+01,  1.388409480085482E-01,
2459622.261217407, A.D. 2022-Feb-11 18:16:09.1840, -1.193423929903595E+08,  9.127881206034660E+07, -2.454782223949581E+05, -1.873470061920939E+01, -2.387370417719253E+01,  1.388803547124162E-01,
2459622.271634074, A.D. 2022-Feb-11 18:31:09.1840, -1.193592522712122E+08,  9.125732418286942E+07, -2.453532123625875E+05, -1.873036783625447E+01, -2.387713451969298E+01,  1.389197436887439E-01,
2459622.282050741, A.D. 2022-Feb-11 18:46:09.1840, -1.193761076522879E+08,  9.123583321844330E+07, -2.452281668881848E+05, -1.872603444818533E+01, -2.388056406379847E+01,  1.389591149813967E-01,
2459622.292467407, A.D. 2022-Feb-11 19:01:09.1840, -1.193929591330420E+08,  9.121433916778666E+07, -2.451030859876461E+05, -1.872170045499890E+01, -2.388399280964066E+01,  1.389984686173644E-01,
2459622.302884074, A.D. 2022-Feb-11 19:16:09.1840, -1.194098067129301E+08,  9.119284203161812E+07, -2.449779696768783E+05, -1.871736585705247E+01, -2.388742075682973E+01,  1.390378045669891E-01,
2459622.313300741, A.D. 2022-Feb-11 19:31:09.1840, -1.194266503914079E+08,  9.117134181065656E+07, -2.448528179718181E+05, -1.871303065450818E+01, -2.389084790523949E+01,  1.390771228131111E-01,
2459622.323717407, A.D. 2022-Feb-11 19:46:09.1840, -1.194434901679315E+08,  9.114983850562088E+07, -2.447276308883615E+05, -1.870869484749953E+01, -2.389427425476661E+01,  1.391164233611963E-01,
2459622.334134074, A.D. 2022-Feb-11 20:01:09.1840, -1.194603260419568E+08,  9.112833211723019E+07, -2.446024084424898E+05, -1.870435843620752E+01, -2.389769980529393E+01,  1.391557061960498E-01,
2459622.344550741, A.D. 2022-Feb-11 20:16:09.1840, -1.194771580129401E+08,  9.110682264620358E+07, -2.444771506500989E+05, -1.870002142078692E+01, -2.390112455671972E+01,  1.391949713206984E-01,
2459622.354967407, A.D. 2022-Feb-11 20:31:09.1840, -1.194939860803376E+08,  9.108531009326032E+07, -2.443518575271629E+05, -1.869568380135864E+01, -2.390454850895114E+01,  1.392342187267026E-01,
2459622.365384074, A.D. 2022-Feb-11 20:46:09.1840, -1.195108102436059E+08,  9.106379445911968E+07, -2.442265290896036E+05, -1.869134557807449E+01, -2.390797166190126E+01,  1.392734484198304E-01,
2459622.375800741, A.D. 2022-Feb-11 21:01:09.1840, -1.195276305022016E+08,  9.104227574450108E+07, -2.441011653533801E+05, -1.868700675108338E+01, -2.391139401547294E+01,  1.393126603912318E-01,
2459622.386217407, A.D. 2022-Feb-11 21:16:09.1840, -1.195444468555814E+08,  9.102075395012406E+07, -2.439757663344443E+05, -1.868266732054213E+01, -2.391481556956569E+01,  1.393518546439907E-01,
2459622.396634074, A.D. 2022-Feb-11 21:31:09.1840, -1.195612593032021E+08,  9.099922907670812E+07, -2.438503320487030E+05, -1.867832728660635E+01, -2.391823632404642E+01,  1.393910311652444E-01,
2459622.407050741, A.D. 2022-Feb-11 21:46:09.1840, -1.195780678445208E+08,  9.097770112497301E+07, -2.437248625121899E+05, -1.867398664941218E+01, -2.392165627883280E+01,  1.394301899499713E-01,
2459622.417467407, A.D. 2022-Feb-11 22:01:09.1840, -1.195948724789947E+08,  9.095617009563848E+07, -2.435993577408157E+05, -1.866964540912360E+01, -2.392507543381278E+01,  1.394693310001021E-01,
2459622.427884074, A.D. 2022-Feb-11 22:16:09.1840, -1.196116732060809E+08,  9.093463598942441E+07, -2.434738177505657E+05, -1.866530356589287E+01, -2.392849378889396E+01,  1.395084543113825E-01,
2459622.438300741, A.D. 2022-Feb-11 22:31:09.1840, -1.196284700252370E+08,  9.091309880705073E+07, -2.433482425573878E+05, -1.866096111985134E+01, -2.393191134397663E+01,  1.395475598768297E-01,
2459622.448717407, A.D. 2022-Feb-11 22:46:09.1840, -1.196452629359203E+08,  9.089155854923752E+07, -2.432226321772672E+05, -1.865661807115214E+01, -2.393532809896031E+01,  1.395866476946548E-01,
2459622.459134074, A.D. 2022-Feb-11 23:01:09.1840, -1.196620519375888E+08,  9.087001521670485E+07, -2.430969866261445E+05, -1.865227441994176E+01, -2.393874405376382E+01,  1.396257177724234E-01,
2459622.469550741, A.D. 2022-Feb-11 23:16:09.1840, -1.196788370297001E+08,  9.084846881017299E+07, -2.429713059200495E+05, -1.864793016637442E+01, -2.394215920827522E+01,  1.396647700948730E-01,
2459622.479967407, A.D. 2022-Feb-11 23:31:09.1840, -1.196956182117121E+08,  9.082691933036225E+07, -2.428455900749303E+05, -1.864358531058237E+01, -2.394557356239612E+01,  1.397038046617123E-01,
2459622.490384074, A.D. 2022-Feb-11 23:46:09.1840, -1.197123954830830E+08,  9.080536677799298E+07, -2.427198391067460E+05, -1.863923985273149E+01, -2.394898711602370E+01,  1.397428214612439E-01,
2459622.500800741, A.D. 2022-Feb-12 00:01:09.1840, -1.197291688432782E+08,  9.078381115378270E+07, -2.425940530302040E+05, -1.863489379296413E+01, -2.395239986908326E+01,  1.397818205179888E-01,
2459622.511217407, A.D. 2022-Feb-12 00:16:09.1840, -1.197459382917416E+08,  9.076225245845795E+07, -2.424682318636626E+05, -1.863054713140791E+01, -2.395581182144306E+01,  1.398208017936131E-01,
2459622.521634074, A.D. 2022-Feb-12 00:31:09.1840, -1.197627038279388E+08,  9.074069069273646E+07, -2.423423756220601E+05, -1.862619986823979E+01, -2.395922297300189E+01,  1.398597652989917E-01,
2459622.532050741, A.D. 2022-Feb-12 00:46:09.1840, -1.197794654513285E+08,  9.071912585733892E+07, -2.422164843213633E+05, -1.862185200361027E+01, -2.396263332367995E+01,  1.398987110340553E-01,
2459622.542467407, A.D. 2022-Feb-12 01:01:09.1840, -1.197962231613694E+08,  9.069755795298623E+07, -2.420905579775907E+05, -1.861750353764887E+01, -2.396604287337471E+01,  1.399376389910412E-01,
2459622.552884074, A.D. 2022-Feb-12 01:16:09.1840, -1.198129769575204E+08,  9.067598698039927E+07, -2.419645966067202E+05, -1.861315447053386E+01, -2.396945162195959E+01,  1.399765491670468E-01,
2459622.563300741, A.D. 2022-Feb-12 01:31:09.1840, -1.198297268392405E+08,  9.065441294029912E+07, -2.418386002247557E+05, -1.860880480240676E+01, -2.397285956933768E+01,  1.400154415558639E-01,
2459622.573717407, A.D. 2022-Feb-12 01:46:09.1840, -1.198464728059888E+08,  9.063283583340690E+07, -2.417125688477233E+05, -1.860445453341161E+01, -2.397626671541691E+01,  1.400543161487473E-01,
2459622.584134074, A.D. 2022-Feb-12 02:01:09.1840, -1.198632148572248E+08,  9.061125566044383E+07, -2.415865024916232E+05, -1.860010366365996E+01, -2.397967306012477E+01,  1.400931729575827E-01,
2459622.594550741, A.D. 2022-Feb-12 02:16:09.1840, -1.198799529924076E+08,  9.058967242213109E+07, -2.414604011724629E+05, -1.859575219323700E+01, -2.398307860349637E+01,  1.401320120136109E-01,
2459622.604967407, A.D. 2022-Feb-12 02:31:09.1840, -1.198966872109969E+08,  9.056808611919002E+07, -2.413342649062164E+05, -1.859140012238568E+01, -2.398648334526938E+01,  1.401708332626228E-01,
2459622.615384074, A.D. 2022-Feb-12 02:46:09.1840, -1.199134175124522E+08,  9.054649675234209E+07, -2.412080937089100E+05, -1.858704745123848E+01, -2.398988728536704E+01,  1.402096367169001E-01,
2459622.625800741, A.D. 2022-Feb-12 03:01:09.1840, -1.199301438962335E+08,  9.052490432230890E+07, -2.410818875965849E+05, -1.858269418003918E+01, -2.399329042357428E+01,  1.402484223447988E-01,
2459622.636217407, A.D. 2022-Feb-12 03:16:09.1840, -1.199468663618007E+08,  9.050330882981221E+07, -2.409556465852819E+05, -1.857834030891970E+01, -2.399669275980326E+01,  1.402871901475855E-01,
2459622.646634074, A.D. 2022-Feb-12 03:31:09.1840, -1.199635849086156E+08,  9.048171027557597E+07, -2.408293706904352E+05, -1.857398584656176E+01, -2.400009428291924E+01,  1.403259442787768E-01,
2459622.657050741, A.D. 2022-Feb-12 03:46:09.1840, -1.199802995361572E+08,  9.046010866034798E+07, -2.407030599056222E+05, -1.856963080781409E+01, -2.400349496932293E+01,  1.403647281481373E-01,
2459622.667467407, A.D. 2022-Feb-12 04:01:09.1840, -1.199970102438940E+08,  9.043850398486353E+07, -2.405767142141312E+05, -1.856527516946186E+01, -2.400689485370861E+01,  1.404035073612597E-01,
2459622.677884074, A.D. 2022-Feb-12 04:16:09.1840, -1.200137170312875E+08,  9.041689624984328E+07, -2.404503336295076E+05, -1.856091893368404E+01, -2.401029393761556E+01,  1.404422686277442E-01,
