

*******************************************************************************
Ephemeris / WWW_USER Tue Apr 28 15:03:51 2026 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: Moon (301)                      {source: DE441}
Center body name: Solar System Barycenter (0)     {source: DE441}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2021-Dec-25 13:01:09.1840 TDB
Stop  time      : A.D. 2022-May-21 00:00:00.0000 TDB
Step-size       : 15 minutes
*******************************************************************************
Center geodetic : 0.0, 0.0, 0.0                   {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.0, 0.0, 0.0                   {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : (undefined)
Output units    : KM-S
Calendar mode   : Mixed Julian/Gregorian
Output type     : GEOMETRIC cartesian states
Output format   : 2 (position and velocity)
Reference frame : Ecliptic of J2000.0
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
**************************************************************************************************************************************************************************************************
$$SOE
2459617.052884074, A.D. 2022-Feb-06 13:16:09.1840, -1.095744040655559E+08,  1.004308659615550E+08,  3.710868164516985E+03, -2.099825453851441E+01, -2.114443928922232E+01,  7.116721368935863E-02,
2459617.063300741, A.D. 2022-Feb-06 13:31:09.1840, -1.095933016276307E+08,  1.004118338491239E+08,  3.774969319470227E+03, -2.099632728101511E+01, -2.114914452132361E+01,  7.127972633781177E-02,
2459617.073717407, A.D. 2022-Feb-06 13:46:09.1840, -1.096121974536369E+08,  1.003927975002836E+08,  3.839171544082463E+03, -2.099439660727326E+01, -2.115385353052034E+01,  7.139181289102670E-02,
2459617.084134074, A.D. 2022-Feb-06 14:01:09.1840, -1.096310915404965E+08,  1.003737569116385E+08,  3.903474454782903E+03, -2.099246250935920E+01, -2.115856630797884E+01,  7.150347314339012E-02,
2459617.094550741, A.D. 2022-Feb-06 14:16:09.1840, -1.096499838851241E+08,  1.003547120798013E+08,  3.967877667792141E+03, -2.099052497937095E+01, -2.116328284486195E+01,  7.161470689159888E-02,
2459617.104967407, A.D. 2022-Feb-06 14:31:09.1840, -1.096688744844274E+08,  1.003356630013926E+08,  4.032380799181759E+03, -2.098858400943418E+01, -2.116800313232910E+01,  7.172551393464843E-02,
2459617.115384074, A.D. 2022-Feb-06 14:46:09.1840, -1.096877633353067E+08,  1.003166096730406E+08,  4.096983464814723E+03, -2.098663959170212E+01, -2.117272716153640E+01,  7.183589407384172E-02,
2459617.125800741, A.D. 2022-Feb-06 15:01:09.1840, -1.097066504346557E+08,  1.002975520913819E+08,  4.161685280375183E+03, -2.098469171835542E+01, -2.117745492363670E+01,  7.194584711276253E-02,
2459617.136217407, A.D. 2022-Feb-06 15:16:09.1840, -1.097255357793608E+08,  1.002784902530609E+08,  4.226485861428082E+03, -2.098274038160219E+01, -2.118218640977969E+01,  7.205537285726749E-02,
2459617.146634074, A.D. 2022-Feb-06 15:31:09.1840, -1.097444193663013E+08,  1.002594241547298E+08,  4.291384823277593E+03, -2.098078557367780E+01, -2.118692161111198E+01,  7.216447111549051E-02,
2459617.157050741, A.D. 2022-Feb-06 15:46:09.1840, -1.097633011923497E+08,  1.002403537930490E+08,  4.356381781123579E+03, -2.097882728684488E+01, -2.119166051877717E+01,  7.227314169780907E-02,
2459617.167467407, A.D. 2022-Feb-06 16:01:09.1840, -1.097821812543716E+08,  1.002212791646867E+08,  4.421476349972188E+03, -2.097686551339324E+01, -2.119640312391593E+01,  7.238138441685749E-02,
2459617.177884074, A.D. 2022-Feb-06 16:16:09.1840, -1.098010595492255E+08,  1.002022002663193E+08,  4.486668144673109E+03, -2.097490024563974E+01, -2.120114941766610E+01,  7.248919908750207E-02,
2459617.188300741, A.D. 2022-Feb-06 16:31:09.1840, -1.098199360737632E+08,  1.001831170946310E+08,  4.551956779859960E+03, -2.097293147592825E+01, -2.120589939116272E+01,  7.259658552684112E-02,
2459617.198717407, A.D. 2022-Feb-06 16:46:09.1840, -1.098388108248293E+08,  1.001640296463140E+08,  4.617341870084405E+03, -2.097095919662956E+01, -2.121065303553818E+01,  7.270354355419251E-02,
2459617.209134074, A.D. 2022-Feb-06 17:01:09.1840, -1.098576837992619E+08,  1.001449379180684E+08,  4.682823029682040E+03, -2.096898340014134E+01, -2.121541034192223E+01,  7.281007299108211E-02,
2459617.219550741, A.D. 2022-Feb-06 17:16:09.1840, -1.098765549938921E+08,  1.001258419066026E+08,  4.748399872846901E+03, -2.096700407888796E+01, -2.122017130144206E+01,  7.291617366123226E-02,
2459617.229967407, A.D. 2022-Feb-06 17:31:09.1840, -1.098954244055443E+08,  1.001067416086326E+08,  4.814072013586760E+03, -2.096502122532055E+01, -2.122493590522245E+01,  7.302184539056267E-02,
2459617.240384074, A.D. 2022-Feb-06 17:46:09.1840, -1.099142920310358E+08,  1.000876370208826E+08,  4.879839065812528E+03, -2.096303483191680E+01, -2.122970414438575E+01,  7.312708800716194E-02,
2459617.250800741, A.D. 2022-Feb-06 18:01:09.1840, -1.099331578671775E+08,  1.000685281400847E+08,  4.945700643219054E+03, -2.096104489118093E+01, -2.123447601005200E+01,  7.323190134130808E-02,
2459617.261217407, A.D. 2022-Feb-06 18:16:09.1840, -1.099520219107735E+08,  1.000494149629792E+08,  5.011656359389424E+03, -2.095905139564366E+01, -2.123925149333902E+01,  7.333628522542224E-02,
2459617.271634074, A.D. 2022-Feb-06 18:31:09.1840, -1.099708841586210E+08,  1.000302974863141E+08,  5.077705827750266E+03, -2.095705433786202E+01, -2.124403058536243E+01,  7.344023949409095E-02,
2459617.282050741, A.D. 2022-Feb-06 18:46:09.1840, -1.099897446075107E+08,  1.000111757068456E+08,  5.143848661541939E+03, -2.095505371041935E+01, -2.124881327723579E+01,  7.354376398403506E-02,
2459617.292467407, A.D. 2022-Feb-06 19:01:09.1840, -1.100086032542266E+08,  9.999204962133779E+07,  5.210084473922849E+03, -2.095304950592524E+01, -2.125359956007062E+01,  7.364685853412301E-02,
2459617.302884074, A.D. 2022-Feb-06 19:16:09.1840, -1.100274600955461E+08,  9.997291922656284E+07,  5.276412877872586E+03, -2.095104171701538E+01, -2.125838942497647E+01,  7.374952298532733E-02,
2459617.313300741, A.D. 2022-Feb-06 19:31:09.1840, -1.100463151282397E+08,  9.995378451930088E+07,  5.342833486236632E+03, -2.094903033635150E+01, -2.126318286306102E+01,  7.385175718075310E-02,
2459617.323717407, A.D. 2022-Feb-06 19:46:09.1840, -1.100651683490718E+08,  9.993464549634005E+07,  5.409345911674201E+03, -2.094701535662135E+01, -2.126797986543016E+01,  7.395356096560679E-02,
2459617.334134074, A.D. 2022-Feb-06 20:01:09.1840, -1.100840197547998E+08,  9.991550215447648E+07,  5.475949766799808E+03, -2.094499677053854E+01, -2.127278042318800E+01,  7.405493418718923E-02,
2459617.344550741, A.D. 2022-Feb-06 20:16:09.1840, -1.101028693421746E+08,  9.989635449051435E+07,  5.542644664004445E+03, -2.094297457084251E+01, -2.127758452743700E+01,  7.415587669488666E-02,
2459617.354967407, A.D. 2022-Feb-06 20:31:09.1840, -1.101217171079410E+08,  9.987720250126581E+07,  5.609430215589702E+03, -2.094094875029842E+01, -2.128239216927799E+01,  7.425638834016812E-02,
2459617.365384074, A.D. 2022-Feb-06 20:46:09.1840, -1.101405630488368E+08,  9.985804618355103E+07,  5.676306033715606E+03, -2.093891930169712E+01, -2.128720333981030E+01,  7.435646897657655E-02,
2459617.375800741, A.D. 2022-Feb-06 21:01:09.1840, -1.101594071615935E+08,  9.983888553419822E+07,  5.743271730400622E+03, -2.093688621785501E+01, -2.129201803013174E+01,  7.445611845970479E-02,
2459617.386217407, A.D. 2022-Feb-06 21:16:09.1840, -1.101782494429362E+08,  9.981972055004355E+07,  5.810326917544007E+03, -2.093484949161399E+01, -2.129683623133873E+01,  7.455533664719827E-02,
2459617.396634074, A.D. 2022-Feb-06 21:31:09.1840, -1.101970898895835E+08,  9.980055122793122E+07,  5.877471206940711E+03, -2.093280911584139E+01, -2.130165793452636E+01,  7.465412339875144E-02,
2459617.407050741, A.D. 2022-Feb-06 21:46:09.1840, -1.102159284982477E+08,  9.978137756471348E+07,  5.944704210191965E+03, -2.093076508342988E+01, -2.130648313078844E+01,  7.475247857608558E-02,
2459617.417467407, A.D. 2022-Feb-06 22:01:09.1840, -1.102347652656346E+08,  9.976219955725056E+07,  6.012025538861752E+03, -2.092871738729736E+01, -2.131131181121756E+01,  7.485040204294968E-02,
2459617.427884074, A.D. 2022-Feb-06 22:16:09.1840, -1.102536001884436E+08,  9.974301720241068E+07,  6.079434804327786E+03, -2.092666602038695E+01, -2.131614396690517E+01,  7.494789366510357E-02,
2459617.438300741, A.D. 2022-Feb-06 22:31:09.1840, -1.102724332633680E+08,  9.972383049707019E+07,  6.146931617863476E+03, -2.092461097566683E+01, -2.132097958894162E+01,  7.504495331031524E-02,
2459617.448717407, A.D. 2022-Feb-06 22:46:09.1840, -1.102912644870944E+08,  9.970463943811338E+07,  6.214515590637922E+03, -2.092255224613022E+01, -2.132581866841625E+01,  7.514158084835376E-02,
2459617.459134074, A.D. 2022-Feb-06 23:01:09.1840, -1.103100938563034E+08,  9.968544402243252E+07,  6.282186333708465E+03, -2.092048982479529E+01, -2.133066119641743E+01,  7.523777615096616E-02,
2459617.469550741, A.D. 2022-Feb-06 23:16:09.1840, -1.103289213676694E+08,  9.966624424692793E+07,  6.349943458005786E+03, -2.091842370470505E+01, -2.133550716403265E+01,  7.533353909188545E-02,
2459617.479967407, A.D. 2022-Feb-06 23:31:09.1840, -1.103477470178602E+08,  9.964704010850804E+07,  6.417786574333906E+03, -2.091635387892729E+01, -2.134035656234854E+01,  7.542886954681549E-02,
2459617.490384074, A.D. 2022-Feb-06 23:46:09.1840, -1.103665708035377E+08,  9.962783160408919E+07,  6.485715293414891E+03, -2.091428034055451E+01, -2.134520938245096E+01,  7.552376739341771E-02,
2459617.500800741, A.D. 2022-Feb-07 00:01:09.1840, -1.103853927213573E+08,  9.960861873059577E+07,  6.553729225829244E+03, -2.091220308270383E+01, -2.135006561542503E+01,  7.561823251130928E-02,
2459617.511217407, A.D. 2022-Feb-07 00:16:09.1840, -1.104042127679686E+08,  9.958940148496023E+07,  6.621827982075512E+03, -2.091012209851690E+01, -2.135492525235526E+01,  7.571226478205251E-02,
2459617.521634074, A.D. 2022-Feb-07 00:31:09.1840, -1.104230309400147E+08,  9.957017986412302E+07,  6.690011172547936E+03, -2.090803738115985E+01, -2.135978828432550E+01,  7.580586408913703E-02,
2459617.532050741, A.D. 2022-Feb-07 00:46:09.1840, -1.104418472341327E+08,  9.955095386503260E+07,  6.758278407514095E+03, -2.090594892382316E+01, -2.136465470241909E+01,  7.589903031798695E-02,
2459617.542467407, A.D. 2022-Feb-07 01:01:09.1840, -1.104606616469536E+08,  9.953172348464549E+07,  6.826629297159612E+03, -2.090385671972164E+01, -2.136952449771887E+01,  7.599176335594571E-02,
2459617.552884074, A.D. 2022-Feb-07 01:16:09.1840, -1.104794741751022E+08,  9.951248871992622E+07,  6.895063451558352E+03, -2.090176076209431E+01, -2.137439766130726E+01,  7.608406309225391E-02,
2459617.563300741, A.D. 2022-Feb-07 01:31:09.1840, -1.104982848151973E+08,  9.949324956784733E+07,  6.963580480694771E+03, -2.089966104420433E+01, -2.137927418426630E+01,  7.617592941806262E-02,
2459617.573717407, A.D. 2022-Feb-07 01:46:09.1840, -1.105170935638517E+08,  9.947400602538940E+07,  7.032179994463921E+03, -2.089755755933893E+01, -2.138415405767770E+01,  7.626736222641206E-02,
2459617.584134074, A.D. 2022-Feb-07 02:01:09.1840, -1.105359004176720E+08,  9.945475808954105E+07,  7.100861602626741E+03, -2.089545030080930E+01, -2.138903727262293E+01,  7.635836141222896E-02,
2459617.594550741, A.D. 2022-Feb-07 02:16:09.1840, -1.105547053732590E+08,  9.943550575729889E+07,  7.169624914892018E+03, -2.089333926195057E+01, -2.139392382018322E+01,  7.644892687230342E-02,
2459617.604967407, A.D. 2022-Feb-07 02:31:09.1840, -1.105735084272074E+08,  9.941624902566762E+07,  7.238469540849328E+03, -2.089122443612166E+01, -2.139881369143967E+01,  7.653905850530318E-02,
2459617.615384074, A.D. 2022-Feb-07 02:46:09.1840, -1.105923095761059E+08,  9.939698789165987E+07,  7.307395090021193E+03, -2.088910581670524E+01, -2.140370687747327E+01,  7.662875621175402E-02,
2459617.625800741, A.D. 2022-Feb-07 03:01:09.1840, -1.106111088165374E+08,  9.937772235229641E+07,  7.376401171825826E+03, -2.088698339710766E+01, -2.140860336936494E+01,  7.671801989401850E-02,
2459617.636217407, A.D. 2022-Feb-07 03:16:09.1840, -1.106299061450787E+08,  9.935845240460594E+07,  7.445487395592034E+03, -2.088485717075882E+01, -2.141350315819564E+01,  7.680684945631278E-02,
2459617.646634074, A.D. 2022-Feb-07 03:31:09.1840, -1.106487015583008E+08,  9.933917804562525E+07,  7.514653370574117E+03, -2.088272713111217E+01, -2.141840623504634E+01,  7.689524480467735E-02,
2459617.657050741, A.D. 2022-Feb-07 03:46:09.1840, -1.106674950527688E+08,  9.931989927239911E+07,  7.583898705959320E+03, -2.088059327164455E+01, -2.142331259099814E+01,  7.698320584698060E-02,
2459617.667467407, A.D. 2022-Feb-07 04:01:09.1840, -1.106862866250419E+08,  9.930061608198038E+07,  7.653223010785878E+03, -2.087845558585617E+01, -2.142822221713229E+01,  7.707073249290541E-02,
2459617.677884074, A.D. 2022-Feb-07 04:16:09.1840, -1.107050762716735E+08,  9.928132847142991E+07,  7.722625894092023E+03, -2.087631406727048E+01, -2.143313510453024E+01,  7.715782465394216E-02,
2459617.688300741, A.D. 2022-Feb-07 04:31:09.1840, -1.107238639892112E+08,  9.926203643781653E+07,  7.792106964789331E+03, -2.087416870943414E+01, -2.143805124427371E+01,  7.724448224337710E-02,
2459617.698717407, A.D. 2022-Feb-07 04:46:09.1840, -1.107426497741967E+08,  9.924273997821717E+07,  7.861665831729770E+03, -2.087201950591690E+01, -2.144297062744468E+01,  7.733070517629503E-02,
2459617.709134074, A.D. 2022-Feb-07 05:01:09.1840, -1.107614336231662E+08,  9.922343908971679E+07,  7.931302103675902E+03, -2.086986645031157E+01, -2.144789324512553E+01,  7.741649336955092E-02,
2459617.719550741, A.D. 2022-Feb-07 05:16:09.1840, -1.107802155326498E+08,  9.920413376940827E+07,  8.001015389345586E+03, -2.086770953623386E+01, -2.145281908839901E+01,  7.750184674178584E-02,
2459617.729967407, A.D. 2022-Feb-07 05:31:09.1840, -1.107989954991720E+08,  9.918482401439264E+07,  8.070805297352374E+03, -2.086554875732239E+01, -2.145774814834831E+01,  7.758676521339503E-02,
2459617.740384074, A.D. 2022-Feb-07 05:46:09.1840, -1.108177735192516E+08,  9.916550982177894E+07,  8.140671436242759E+03, -2.086338410723856E+01, -2.146268041605713E+01,  7.767124870654474E-02,
2459617.750800741, A.D. 2022-Feb-07 06:01:09.1840, -1.108365495894018E+08,  9.914619118868411E+07,  8.210613414503634E+03, -2.086121557966647E+01, -2.146761588260970E+01,  7.775529714514828E-02,
2459617.761217407, A.D. 2022-Feb-07 06:16:09.1840, -1.108553237061299E+08,  9.912686811223324E+07,  8.280630840569735E+03, -2.085904316831289E+01, -2.147255453909082E+01,  7.783891045484381E-02,
2459617.771634074, A.D. 2022-Feb-07 06:31:09.1840, -1.108740958659377E+08,  9.910754058955944E+07,  8.350723322764039E+03, -2.085686686690710E+01, -2.147749637658591E+01,  7.792208856302718E-02,
2459617.782050741, A.D. 2022-Feb-07 06:46:09.1840, -1.108928660653214E+08,  9.908820861780377E+07,  8.420890469387174E+03, -2.085468666920089E+01, -2.148244138618112E+01,  7.800483139880576E-02,
2459617.792467407, A.D. 2022-Feb-07 07:01:09.1840, -1.109116343007715E+08,  9.906887219411537E+07,  8.491131888680160E+03, -2.085250256896843E+01, -2.148738955896323E+01,  7.808713889300645E-02,
2459617.802884074, A.D. 2022-Feb-07 07:16:09.1840, -1.109304005687729E+08,  9.904953131565134E+07,  8.561447188779712E+03, -2.085031456000620E+01, -2.149234088601985E+01,  7.816901097817119E-02,
2459617.813300741, A.D. 2022-Feb-07 07:31:09.1840, -1.109491648658050E+08,  9.903018597957690E+07,  8.631835977807641E+03, -2.084812263613295E+01, -2.149729535843934E+01,  7.825044758853839E-02,
2459617.823717407, A.D. 2022-Feb-07 07:46:09.1840, -1.109679271883416E+08,  9.901083618306524E+07,  8.702297863774002E+03, -2.084592679118957E+01, -2.150225296731094E+01,  7.833144866003838E-02,
2459617.834134074, A.D. 2022-Feb-07 08:01:09.1840, -1.109866875328510E+08,  9.899148192329748E+07,  8.772832454703748E+03, -2.084372701903904E+01, -2.150721370372476E+01,  7.841201413029353E-02,
2459617.844550741, A.D. 2022-Feb-07 08:16:09.1840, -1.110054458957959E+08,  9.897212319746292E+07,  8.843439358517528E+03, -2.084152331356634E+01, -2.151217755877181E+01,  7.849214393859860E-02,
2459617.854967407, A.D. 2022-Feb-07 08:31:09.1840, -1.110242022736336E+08,  9.895276000275877E+07,  8.914118183076382E+03, -2.083931566867840E+01, -2.151714452354412E+01,  7.857183802592882E-02,
2459617.865384074, A.D. 2022-Feb-07 08:46:09.1840, -1.110429566628159E+08,  9.893339233639030E+07,  8.984868536219001E+03, -2.083710407830396E+01, -2.152211458913468E+01,  7.865109633490697E-02,
2459617.875800741, A.D. 2022-Feb-07 09:01:09.1840, -1.110617090597891E+08,  9.891402019557077E+07,  9.055690025731921E+03, -2.083488853639355E+01, -2.152708774663756E+01,  7.872991880982383E-02,
2459617.886217407, A.D. 2022-Feb-07 09:16:09.1840, -1.110804594609941E+08,  9.889464357752146E+07,  9.126582259319723E+03, -2.083266903691942E+01, -2.153206398714788E+01,  7.880830539661154E-02,
2459617.896634074, A.D. 2022-Feb-07 09:31:09.1840, -1.110992078628665E+08,  9.887526247947165E+07,  9.197544844657183E+03, -2.083044557387540E+01, -2.153704330176190E+01,  7.888625604284183E-02,
2459617.907050741, A.D. 2022-Feb-07 09:46:09.1840, -1.111179542618362E+08,  9.885587689865872E+07,  9.268577389396727E+03, -2.082821814127687E+01, -2.154202568157706E+01,  7.896377069771443E-02,
2459617.917467407, A.D. 2022-Feb-07 10:01:09.1840, -1.111366986543281E+08,  9.883648683232793E+07,  9.339679501108825E+03, -2.082598673316067E+01, -2.154701111769198E+01,  7.904084931206601E-02,
2459617.927884074, A.D. 2022-Feb-07 10:16:09.1840, -1.111554410367615E+08,  9.881709227773266E+07,  9.410850787326694E+03, -2.082375134358503E+01, -2.155199960120649E+01,  7.911749183833727E-02,
2459617.938300741, A.D. 2022-Feb-07 10:31:09.1840, -1.111741814055504E+08,  9.879769323213422E+07,  9.482090855576098E+03, -2.082151196662947E+01, -2.155699112322174E+01,  7.919369823058009E-02,
2459617.948717407, A.D. 2022-Feb-07 10:46:09.1840, -1.111929197571034E+08,  9.877828969280195E+07,  9.553399313293397E+03, -2.081926859639476E+01, -2.156198567484017E+01,  7.926946844445570E-02,
2459617.959134074, A.D. 2022-Feb-07 11:01:09.1840, -1.112116560878241E+08,  9.875888165701330E+07,  9.624775767914951E+03, -2.081702122700281E+01, -2.156698324716556E+01,  7.934480243721254E-02,
2459617.969550741, A.D. 2022-Feb-07 11:16:09.1840, -1.112303903941105E+08,  9.873946912205353E+07,  9.696219826802611E+03, -2.081476985259659E+01, -2.157198383130305E+01,  7.941970016768529E-02,
2459617.979967407, A.D. 2022-Feb-07 11:31:09.1840, -1.112491226723555E+08,  9.872005208521608E+07,  9.767731097333133E+03, -2.081251446734010E+01, -2.157698741835922E+01,  7.949416159628875E-02,
2459617.990384074, A.D. 2022-Feb-07 11:46:09.1840, -1.112678529189468E+08,  9.870063054380226E+07,  9.839309186771512E+03, -2.081025506541824E+01, -2.158199399944209E+01,  7.956818668501686E-02,
2459618.000800741, A.D. 2022-Feb-07 12:01:09.1840, -1.112865811302666E+08,  9.868120449512152E+07,  9.910953702434897E+03, -2.080799164103675E+01, -2.158700356566116E+01,  7.964177539741968E-02,
2459618.011217407, A.D. 2022-Feb-07 12:16:09.1840, -1.113053073026922E+08,  9.866177393649121E+07,  9.982664251565933E+03, -2.080572418842214E+01, -2.159201610812744E+01,  7.971492769859978E-02,
2459618.021634074, A.D. 2022-Feb-07 12:31:09.1840, -1.113240314325955E+08,  9.864233886523670E+07,  1.005444044136256E+04, -2.080345270182163E+01, -2.159703161795347E+01,  7.978764355522561E-02,
2459618.032050741, A.D. 2022-Feb-07 12:46:09.1840, -1.113427535163435E+08,  9.862289927869135E+07,  1.012628187903017E+04, -2.080117717550305E+01, -2.160205008625340E+01,  7.985992293549504E-02,
2459618.042467407, A.D. 2022-Feb-07 13:01:09.1840, -1.113614735502978E+08,  9.860345517419657E+07,  1.019818817169964E+04, -2.079889760375474E+01, -2.160707150414297E+01,  7.993176580914518E-02,
2459618.052884074, A.D. 2022-Feb-07 13:16:09.1840, -1.113801915308149E+08,  9.858400654910168E+07,  1.027015892651677E+04, -2.079661398088554E+01, -2.161209586273954E+01,  8.000317214744701E-02,
2459618.063300741, A.D. 2022-Feb-07 13:31:09.1840, -1.113989074542464E+08,  9.856455340076409E+07,  1.034219375059754E+04, -2.079432630122465E+01, -2.161712315316219E+01,  8.007414192318407E-02,
2459618.073717407, A.D. 2022-Feb-07 13:46:09.1840, -1.114176213169384E+08,  9.854509572654912E+07,  1.041429225099832E+04, -2.079203455912160E+01, -2.162215336653164E+01,  8.014467511065781E-02,
2459618.084134074, A.D. 2022-Feb-07 14:01:09.1840, -1.114363331152323E+08,  9.852563352383012E+07,  1.048645403480530E+04, -2.078973874894615E+01, -2.162718649397039E+01,  8.021477168567070E-02,
2459618.094550741, A.D. 2022-Feb-07 14:16:09.1840, -1.114550428454644E+08,  9.850616678998841E+07,  1.055867870904505E+04, -2.078743886508821E+01, -2.163222252660269E+01,  8.028443162554133E-02,
2459618.104967407, A.D. 2022-Feb-07 14:31:09.1840, -1.114737505039657E+08,  9.848669552241333E+07,  1.063096588073671E+04, -2.078513490195780E+01, -2.163726145555452E+01,  8.035365490906354E-02,
2459618.115384074, A.D. 2022-Feb-07 14:46:09.1840, -1.114924560870625E+08,  9.846721971850218E+07,  1.070331515688449E+04, -2.078282685398492E+01, -2.164230327195377E+01,  8.042244151652334E-02,
2459618.125800741, A.D. 2022-Feb-07 15:01:09.1840, -1.115111595910758E+08,  9.844773937566024E+07,  1.077572614446282E+04, -2.078051471561953E+01, -2.164734796693009E+01,  8.049079142968640E-02,
2459618.136217407, A.D. 2022-Feb-07 15:16:09.1840, -1.115298610123218E+08,  9.842825449130079E+07,  1.084819845043868E+04, -2.077819848133143E+01, -2.165239553161504E+01,  8.055870463179193E-02,
2459618.146634074, A.D. 2022-Feb-07 15:31:09.1840, -1.115485603471118E+08,  9.840876506284507E+07,  1.092073168178648E+04, -2.077587814561022E+01, -2.165744595714207E+01,  8.062618110754372E-02,
2459618.157050741, A.D. 2022-Feb-07 15:46:09.1840, -1.115672575917518E+08,  9.838927108772233E+07,  1.099332544541359E+04, -2.077355370296521E+01, -2.166249923464656E+01,  8.069322084309505E-02,
2459618.167467407, A.D. 2022-Feb-07 16:01:09.1840, -1.115859527425434E+08,  9.836977256336978E+07,  1.106597934827209E+04, -2.077122514792534E+01, -2.166755535526582E+01,  8.075982382606561E-02,
2459618.177884074, A.D. 2022-Feb-07 16:16:09.1840, -1.116046457957827E+08,  9.835026948723258E+07,  1.113869299726933E+04, -2.076889247503911E+01, -2.167261431013914E+01,  8.082599004550683E-02,
2459618.188300741, A.D. 2022-Feb-07 16:31:09.1840, -1.116233367477615E+08,  9.833076185676391E+07,  1.121146599932760E+04, -2.076655567887451E+01, -2.167767609040783E+01,  8.089171949191698E-02,
2459618.198717407, A.D. 2022-Feb-07 16:46:09.1840, -1.116420255947661E+08,  9.831124966942488E+07,  1.128429796132445E+04, -2.076421475401896E+01, -2.168274068721518E+01,  8.095701215721540E-02,
2459618.209134074, A.D. 2022-Feb-07 17:01:09.1840, -1.116607123330785E+08,  9.829173292268462E+07,  1.135718849015981E+04, -2.076186969507920E+01, -2.168780809170656E+01,  8.102186803475941E-02,
2459618.219550741, A.D. 2022-Feb-07 17:16:09.1840, -1.116793969589754E+08,  9.827221161402017E+07,  1.143013719274104E+04, -2.075952049668124E+01, -2.169287829502940E+01,  8.108628711930965E-02,
2459618.229967407, A.D. 2022-Feb-07 17:31:09.1840, -1.116980794687290E+08,  9.825268574091657E+07,  1.150314367593825E+04, -2.075716715347030E+01, -2.169795128833323E+01,  8.115026940705139E-02,
2459618.240384074, A.D. 2022-Feb-07 17:46:09.1840, -1.117167598586066E+08,  9.823315530086683E+07,  1.157620754663646E+04, -2.075480966011069E+01, -2.170302706276967E+01,  8.121381489555723E-02,
2459618.250800741, A.D. 2022-Feb-07 18:01:09.1840, -1.117354381248706E+08,  9.821362029137191E+07,  1.164932841171324E+04, -2.075244801128581E+01, -2.170810560949252E+01,  8.127692358381733E-02,
2459618.261217407, A.D. 2022-Feb-07 18:16:09.1840, -1.117541142637787E+08,  9.819408070994072E+07,  1.172250587804615E+04, -2.075008220169798E+01, -2.171318691965770E+01,  8.133959547220293E-02,
2459618.271634074, A.D. 2022-Feb-07 18:31:09.1840, -1.117727882715839E+08,  9.817453655409013E+07,  1.179573955252022E+04, -2.074771222606846E+01, -2.171827098442332E+01,  8.140183056246908E-02,
2459618.282050741, A.D. 2022-Feb-07 18:46:09.1840, -1.117914601445342E+08,  9.815498782134503E+07,  1.186902904201299E+04, -2.074533807913734E+01, -2.172335779494971E+01,  8.146362885775460E-02,
2459618.292467407, A.D. 2022-Feb-07 19:01:09.1840, -1.118101298788733E+08,  9.813543450923817E+07,  1.194237395343184E+04, -2.074295975566344E+01, -2.172844734239939E+01,  8.152499036256344E-02,
2459618.302884074, A.D. 2022-Feb-07 19:16:09.1840, -1.118287974708399E+08,  9.811587661531027E+07,  1.201577389363945E+04, -2.074057725042429E+01, -2.173353961793715E+01,  8.158591508277357E-02,
2459618.313300741, A.D. 2022-Feb-07 19:31:09.1840, -1.118474629166680E+08,  9.809631413711008E+07,  1.208922846954316E+04, -2.073819055821600E+01, -2.173863461273003E+01,  8.164640302561477E-02,
2459618.323717407, A.D. 2022-Feb-07 19:46:09.1840, -1.118661262125870E+08,  9.807674707219423E+07,  1.216273728805780E+04, -2.073579967385326E+01, -2.174373231794736E+01,  8.170645419967748E-02,
2459618.334134074, A.D. 2022-Feb-07 20:01:09.1840, -1.118847873548218E+08,  9.805717541812731E+07,  1.223629995608330E+04, -2.073340459216921E+01, -2.174883272476072E+01,  8.176606861488622E-02,
2459618.344550741, A.D. 2022-Feb-07 20:16:09.1840, -1.119034463395922E+08,  9.803759917248182E+07,  1.230991608054191E+04, -2.073100530801537E+01, -2.175393582434407E+01,  8.182524628252175E-02,
2459618.354967407, A.D. 2022-Feb-07 20:31:09.1840, -1.119221031631139E+08,  9.801801833283830E+07,  1.238358526836336E+04, -2.072860181626161E+01, -2.175904160787367E+01,  8.188398721519441E-02,
2459618.365384074, A.D. 2022-Feb-07 20:46:09.1840, -1.119407578215977E+08,  9.799843289678511E+07,  1.245730712651461E+04, -2.072619411179604E+01, -2.176415006652813E+01,  8.194229142682907E-02,
2459618.375800741, A.D. 2022-Feb-07 21:01:09.1840, -1.119594103112498E+08,  9.797884286191866E+07,  1.253108126191795E+04, -2.072378218952496E+01, -2.176926119148845E+01,  8.200015893269175E-02,
2459618.386217407, A.D. 2022-Feb-07 21:16:09.1840, -1.119780606282720E+08,  9.795924822584321E+07,  1.260490728158504E+04, -2.072136604437278E+01, -2.177437497393800E+01,  8.205758974935229E-02,
